,0,1,2,3,4,5,6,7,8,9
2018-02-15 06:00:00,-1214.0917121199946,20826.96839050046,9687.1,9592.9,9946.0,9700.699331298949,9470.3,50996.0,202086307.352236,-11524301.439968973
2018-02-16 00:00:00,478.0686061000023,11783.090404541244,9996.0,10078.0,10271.0,10112.580863514791,9930.0,32281.0,119210481.94790085,5041262.700085808
2018-02-24 18:00:00,-349.3363632600007,12160.927909001024,9613.2,9666.3,9706.9,9527.275505716194,9350.3,29744.0,115770613.01596236,-3196152.010046357
2018-03-01 00:00:00,49.31882700000074,4996.348144480204,10314.0,10399.0,10477.0,10357.761619571153,10210.0,16071.0,51736433.324812576,568648.914882105
2017-03-01 00:00:00,-177.88011744999974,2055.9725044099855,1189.1,1190.1,1195.1,1191.290423976607,1188.0,1368.0,2448364.0983568523,-211372.60377950696
2017-03-05 06:00:00,-109.28749063000012,1924.594692390001,1260.6,1257.6,1262.9,1254.4214437367277,1245.0,1884.0,2412417.9669562057,-134325.41861780462
2017-03-16 06:00:00,495.2839890000003,7403.482424560144,1218.1,1230.6,1237.4,1227.3587359042235,1213.1,7183.0,9082317.139548821,615433.7926612939
2017-04-09 06:00:00,261.3011604499998,1580.983481869996,1190.5,1181.7,1193.9,1186.733082373775,1180.1,2258.0,1876259.2597153748,309995.29397472256
2017-04-30 18:00:00,274.4718206500014,3403.5101689699854,1414.1,1435.0,1443.7,1424.1923444097692,1400.1,5447.0,4847599.965798039,400027.01962977264
2017-05-05 06:00:00,-1461.8639016400007,5756.336950919995,1650.0,1624.8,1665.9,1638.0490511847447,1600.0,9749.0,9428970.06410454,-2391484.5631238706
2017-05-15 18:00:00,784.4378426700004,2921.321054710006,1749.3,1772.0,1783.9,1752.8822717983523,1732.1,5872.0,5130240.911001921,1384541.7910507347
2017-06-04 06:00:00,239.97415650999952,2606.5878626099948,2439.6,2488.9,2494.7,2461.933189136454,2416.2,4313.0,6426161.022707412,595156.2029938333
2017-07-24 12:00:00,-483.5582154799489,7298.65840133961,2763.0,2738.9,2812.0,2775.767628469904,2732.0,10148.0,20233550.991429098,-1270131.759730848
2017-08-20 12:00:00,162.8901250299976,5435.774141950084,4106.0,4109.4,4127.1,4095.375735577985,4063.0,12949.0,22253779.737678304,676064.0983367148
2017-08-21 00:00:00,-287.17095191,4409.757335590022,4059.6,4010.4,4094.7,4056.117640471797,3996.0,9830.0,17871973.27227043,-1143198.2083021803
2017-10-01 06:00:00,-109.03675113999947,3518.7867377800358,4316.1,4312.1,4342.8,4323.149423448887,4294.8,6579.0,15208944.392924055,-465774.61038020434
2017-10-23 18:00:00,1706.2680523399913,19182.203414380216,5843.9,5907.3,6007.8,5892.7283592257945,5763.8,22999.0,113082236.34697643,10344553.073091866
2017-11-02 12:00:00,-2102.9505669699865,26812.827888708274,6954.2,6972.0,7171.0,6991.213406226223,6765.0,46788.0,187462494.9460195,-14426171.605040038
2017-11-01 18:00:00,2527.4938467500097,12217.345317390527,6587.5,6739.6,6739.9,6606.658812492131,6502.1,26594.0,80840299.5659439,16878290.610790502
2017-12-08 12:00:00,2442.684067879896,46296.52732233382,14623.0,14657.0,15600.0,14992.194844343348,14175.0,139670.0,693747680.3222488,38414350.464430064
2018-01-27 12:00:00,2104.783102180041,11525.609503741198,10941.0,11457.0,11588.0,11286.574494381632,10889.0,34312.0,130525483.29475601,24109141.252634056
2018-01-24 06:00:00,1280.7080211600144,9581.529100280814,10626.0,11045.0,11194.0,10952.99975623474,10598.0,32612.0,105027779.25573914,14111094.260142308
2018-02-10 12:00:00,-5318.686589930372,19238.27745405087,8634.8,8424.2,8795.8,8470.144869163552,8223.3,48785.0,162744948.3718369,-44546647.61559711
2018-02-20 12:00:00,1446.799561309992,11818.645437131183,11410.0,11676.0,11749.0,11548.996244150074,11380.0,32751.0,136579135.1728744,16914449.070255492
2018-02-27 00:00:00,-197.9910189999988,5983.678642740191,10321.0,10329.0,10409.0,10271.18438841784,10125.0,17040.0,61523498.89507139,-1944586.1044799252
2018-03-01 12:00:00,1555.7677598600255,8250.022119181025,10669.0,10871.0,10905.0,10750.484757817625,10625.0,25514.0,88762383.57822369,16855597.68966945
2018-03-07 12:00:00,-4561.811213619887,36203.24316187866,10639.0,9725.0,10719.0,10078.54368350143,9400.0,78724.0,361272816.2828021,-45883470.19648882
2017-02-23 00:00:00,92.85380876000012,1562.2032196000018,1127.1,1127.8,1134.0,1128.2576119402997,1116.5,1340.0,1762622.7955792323,105584.00476847657
2017-03-06 18:00:00,-823.2486998099998,1803.0360948499965,1278.9,1279.2,1280.0,1277.5930110352008,1273.0,1903.0,2301869.8450277946,-1049823.036484055
2017-03-20 06:00:00,-129.79865973000116,5168.0020107700275,1028.8,1044.9,1045.0,1026.8206018518522,1011.4,3456.0,5302990.728253151,-119815.20572645294
2017-04-09 12:00:00,3758.6218583600034,9127.718362120046,1181.8,1221.2,1226.9,1208.405846248276,1179.4,6517.0,11022955.8125238,4545079.614349518
2017-04-12 06:00:00,-7.889484489998691,3038.6037726100103,1226.6,1232.0,1236.0,1229.3507782101121,1221.0,4626.0,3733621.834517952,-7459.917998867868
2017-04-19 18:00:00,-168.82516525999992,2475.5256000799936,1265.3,1260.5,1271.8,1263.6538272706919,1255.0,4481.0,3127806.192203002,-208708.90246165294
2017-04-22 06:00:00,-588.9457739699985,1147.099689089999,1322.6,1315.1,1327.3,1319.2045771144449,1315.0,2010.0,1512796.456809562,-776006.1925848254
2017-04-23 00:00:00,91.43162400000021,1412.0427001799987,1345.4,1341.2,1354.0,1344.1130000000016,1336.0,2600.0,1897852.617155632,125155.59055875405
2017-04-24 18:00:00,218.95464518999935,1218.8886038299997,1343.5,1345.0,1349.9,1345.424886316654,1330.2,2419.0,1639297.186037649,295776.5647046154
2017-05-27 18:00:00,-1132.643547659993,6441.769370280066,2017.1,1980.2,2047.8,1955.756508112072,1906.5,10848.0,12604602.057341,-2190506.9471329767
2017-06-01 18:00:00,193.2830016699998,2681.0602696700043,2262.8,2312.0,2327.5,2296.4137233297533,2245.0,6731.0,6155511.321260475,449477.35689103114
2017-06-04 00:00:00,-488.5940424800046,4085.453299719994,2461.6,2440.0,2461.7,2419.7440987373943,2365.0,7717.0,9874661.291947817,-1146951.1910640895
2017-06-11 06:00:00,-277.90772247999996,2566.411850359997,2816.2,2829.0,2847.0,2819.1840534701664,2794.7,7406.0,7245667.765054068,-779448.9060407986
2017-06-20 00:00:00,119.05816569999868,2774.5265196599807,2582.0,2594.8,2620.0,2598.2458160557326,2577.2,5572.0,7214882.755729478,314661.15514429106
2017-06-29 12:00:00,348.1067289100017,3500.5300973100448,2468.7,2527.2,2537.8,2479.7848640992747,2424.0,6380.0,8690274.852738524,891237.8676430824
2017-06-29 18:00:00,-487.3258835299989,3278.80102765003,2527.2,2472.4,2532.5,2505.5277403841606,2462.1,6128.0,8213771.730021835,-1211685.4479408446
2017-07-09 12:00:00,-290.77542868000126,2336.670324500012,2510.7,2532.4,2537.6,2521.1627365630093,2495.8,5208.0,5894614.503826325,-734494.8931960064
2017-07-15 12:00:00,-2122.9549632999942,16275.434537800387,2047.6,2085.0,2128.7,2037.3380792247244,1975.7,17748.0,33124453.558018003,-4205205.892818281
2017-07-19 00:00:00,-1038.2059131600115,7330.37514148015,2300.4,2352.0,2352.7,2295.910665591539,2240.0,11700.0,16827678.10792709,-2327496.718001997
2017-07-25 06:00:00,-3811.179210289882,21341.140614188844,2774.8,2570.0,2785.0,2646.1912041836,2551.0,21226.0,56625686.18986961,-10080733.234273419
2017-08-28 06:00:00,1027.4579124700012,4745.128266930032,4224.6,4311.2,4321.9,4279.974931318679,4223.9,10192.0,20309987.954398654,4424128.4514374025
2017-09-10 06:00:00,-201.24252663000092,16986.99926983024,4124.3,4126.8,4143.0,4066.724041533591,3974.1,23788.0,69043586.5294424,-717804.7065923258
2017-10-07 12:00:00,514.8971033299994,3180.7690564500517,4327.4,4359.6,4369.0,4345.835470806562,4319.5,5926.0,13819439.900612978,2242286.5324807274
